kind,N,phi,gamma,C,lmax,a0_pred,a0_sim,rel_err,log_phi,log_err,log_N,phi_gamma
er,60,0.12499123729407643,0.006201869814090877,0.09763227513227513,6.102313405893209,0.027312046363549777,0.027226562500000002,0.003139722965386252,-2.0795036452556115,-5.763302261810416,4.0943445622221,0.0007751793816000024
er,60,0.15711625432295823,0.008427797001013815,0.07847402597402597,7.0418449381576815,0.02366803985750228,0.0233984375,0.011522237649513071,-1.85076290956076,-4.463389617235735,4.0943445622221,0.0013241438969935511
er,59,0.18913777929193992,0.012682039261976419,0.10340140085902798,7.137362782609459,0.023351295393413143,0.0233984375,0.0020147544718256256,-1.6652742514076677,-6.2067617259590255,4.07753744390572,0.0023986527429034126
er,60,0.12257402521254766,0.0069477496530820915,0.0801048951048951,6.703240706570735,0.024863595678922074,0.0233984375,0.062617778598339,-2.099031985754079,-2.770690068251122,4.0943445622221,0.0008516136411473536
er,60,0.1643646408839779,0.009364699540334032,0.07253487253487252,6.710517039505343,0.024836635640068695,0.0233984375,0.061465563248344866,-1.8056618152590813,-2.789261939039827,4.0943445622221,0.001539225476933356
er,60,0.13595890410958905,0.005237979860467368,0.10132996632996633,6.843919913566417,0.024352515630156675,0.0233984375,0.040775292373974724,-1.995395259438458,-3.1996544357235184,4.0943445622221,0.0007121500015772415
ba,60,0.5038348082595869,0.01616155153354404,0.25289259050128615,6.733421529570643,0.024752151032685188,0.0233984375,0.057854868842639046,-0.685504841250433,-2.8498003811771246,4.0943445622221,0.008142752218080593
ba,60,0.4530081300813007,0.01568233614461967,0.1963054918937272,6.616430338379288,0.02518981658431427,0.0233984375,0.07655977388722089,-0.7918429989973483,-2.569670423643739,4.0943445622221,0.007104225772180551
ba,60,0.37962194559704926,0.015256592005477243,0.11466422466422466,5.903066472708776,0.028233913244447566,0.027226562500000002,0.03699882217770103,-0.9685767672948798,-3.296842172357542,4.0943445622221,0.005791737140299659
ba,60,0.4753996101364521,0.01592888684294036,0.19855711173358234,6.6165885613101345,0.025189214218522517,0.0233984375,0.07653403004036131,-0.7435974406398455,-2.5700067339336594,4.0943445622221,0.007572586595041508
ba,60,0.5065639897323064,0.01887456882596128,0.22100683417179579,6.634906623257859,0.025119670272741586,0.0233984375,0.07356186808378062,-0.6801026521084024,-2.609614890286403,4.0943445622221,0.00956117688895596
ba,60,0.3761706073249883,0.014314158216070405,0.1363269138269138,6.021684717019519,0.02767774709220573,0.027226562500000002,0.016571485739550456,-0.9777098372520909,-4.100011444337832,4.0943445622221,0.005384565589485175
ba,60,0.4271604938271603,0.016436595045472124,0.2537719742131507,6.338727637466679,0.026293394542075056,0.0233984375,0.12372437441923441,-0.8505931315710384,-2.0896908919274333,4.0943445622221,0.007021064056460929
ba,60,0.472313725490196,0.01642612441017266,0.17715807944068815,6.618845630066286,0.02518062453512722,0.0233984375,0.07616692504049546,-0.7501097243103362,-2.5748148361330476,4.0943445622221,0.007758284015534097
ba3,60,0.36666666666666664,0.009537587566836203,0.16924109115285585,8.262927970905004,0.020170412625345975,0.0195703125,0.03066379882007382,-1.0032993815947766,-3.4846399004972475,4.0943445622221,0.0034971154411732744
ba3,60,0.3540755467196819,0.009018829805852446,0.20744559362206422,8.47714686690526,0.019660702979835413,0.0195703125,0.004618755057458264,-1.0382421555520756,-5.3774135931601625,4.0943445622221,0.0031933470942789675
ba3,60,0.31886792452830187,0.00875353341837215,0.21569974859448543,8.202433291271202,0.02031917368276907,0.0195703125,0.0382651622333098,-1.1429751555333372,-3.263189265908029,4.0943445622221,0.002791221033405459
ba3,60,0.3834914611005692,0.00985438316179521,0.22082089850568112,8.51297144346019,0.019577966139508535,0.0195703125,0.00039108417448807886,-0.958435316515197,-7.844034010388242,4.0943445622221,0.003779071796961692
ba3,60,0.36830848995463383,0.008953766383065664,0.20754783572121033,8.51191045293108,0.019580406489036188,0.0195703125,0.0005157806772982785,-0.998831688948515,-7.567891995323591,4.0943445622221,0.0032977481759534784
ba3,60,0.3502,0.011114289017272627,0.23612747605714357,8.370979291927146,0.019910056022644528,0.0195703125,0.017360148063273306,-1.049248003623326,-4.053520439259568,4.0943445622221,0.003892224013848874
ba3,60,0.44429874572405925,0.009473296451012692,0.29608932480303446,9.05303900296316,0.01841002414903049,0.0195703125,0.05928818719524838,-0.8112558413473046,-2.8253283303254855,4.0943445622221,0.004208973731057121
ba3,60,0.26988764044943814,0.008077115343416486,0.09780985898632957,7.7624602415284745,0.021470856079238227,0.0195703125,0.09711360404889947,-1.3097458478415385,-2.3318635128427427,4.0943445622221,0.0021799136016726283
ws,60,0.01840490797546012,0.0007227867134409482,0.4038888888888889,4.151144211533783,0.040149572786122495,0.0387109375,0.0371635351410049,-3.9950835802813214,-3.29240032886091,4.0943445622221,1.3302822946765918e-05
ws,60,0.02636916835699797,0.0013256193979047648,0.405,4.143164268084102,0.04022690288930719,0.0387109375,0.039161164446280636,-3.635521894223292,-3.2400441909810547,4.0943445622221,3.495548108065303e-05
ws,60,0.03420523138832998,0.0014938747942698782,0.33999999999999997,4.221075684677019,0.03948440613649395,0.0387109375,0.019980622698531833,-3.3753474471736378,-3.9129422929168474,4.0943445622221,5.109833300319503e-05
ws,60,0.01840490797546012,0.0007668032531500391,0.4005555555555555,4.108449609784764,0.04056680317308264,0.0425390625,0.04636348830953586,-3.9950835802813214,-3.0712214509272453,4.0943445622221,1.411294330950992e-05
ws,60,0.02439024390243903,0.0009379941187201979,0.3716666666666667,4.18422435513216,0.03983215347003124,0.0387109375,0.02896380306034277,-3.7135310675447846,-3.5416738736852933,4.0943445622221,2.2877905334638977e-05
ws,60,0.047619047619047616,0.0021986021274802425,0.3104761904761905,4.287392716838812,0.038873664642868,0.0387109375,0.004203647686600114,-3.04450143794392,-5.471564773466832,4.0943445622221,0.00010469533940382106
ws,60,0.01639344262295082,0.0006797885037086449,0.4072222222222222,4.110198309448997,0.040549543870794305,0.0425390625,0.04676921662779233,-4.1108128660337355,-3.0625086754870052,4.0943445622221,1.1144073831289261e-05
ws,60,0.02636916835699797,0.0010599765548628959,0.30666666666666664,4.282097124500201,0.03892173900332065,0.0387109375,0.005445528239161156,-3.635521894223292,-5.21277689362805,4.0943445622221,2.7950700229650398e-05
er,80,0.12878787878787878,0.005579911674173266,0.04648254523254523,6.678012087550968,0.024957526952873257,0.0233984375,0.06663220366202896,-2.049580813854418,-2.708552272188373,4.382026634673881,0.0007186249883404963
er,80,0.10447012138188608,0.0037547582288837145,0.08449134199134199,7.835541820601671,0.02127059882808063,0.0195703125,0.08688089820132565,-2.2588445961816563,-2.4432055744932257,4.382026634673881,0.00039226004793111726
er,80,0.14861572535991144,0.005748584695564718,0.07703241203241204,7.366429025622031,0.02262516425352963,0.0233984375,0.03304807196935136,-1.9063846001390015,-3.4097617926747064,4.382026634673881,0.0008543300843242362
er,80,0.1337177747625509,0.005805226910501338,0.08666111666111666,6.619423612611785,0.025178425860088754,0.0233984375,0.07607295829427728,-2.012016380181229,-2.5760492764341323,4.382026634673881,0.0007762620244639171
er,79,0.12115468187996413,0.005490502094552818,0.04918351690503589,6.379358623257472,0.026125928405881373,0.027226562500000002,0.04042501120435711,-2.1106789332736304,-3.2082818595001656,4.3694478524670215,0.0006652000346268234
er,80,0.12287275565964091,0.007035588119723268,0.06538690476190476,6.128934236143921,0.027193417361829394,0.027226562500000002,0.0012173824062662586,-2.0965978274459136,-6.710231196518556,4.382026634673881,0.0008644820999566295
er,80,0.10656151419558357,0.004103499945984579,0.08220238095238094,6.829502739508745,0.024403924125031576,0.0233984375,0.04297238330685863,-2.2390234782906226,-3.147174347807503,4.382026634673881,0.00043727516774561215
er,80,0.11925697598961713,0.007445988854333674,0.059730339105339106,6.619689857474647,0.0251774131802375,0.0233984375,0.0760296784876127,-2.1264662668414136,-2.576618355835632,4.382026634673881,0.0008879861140202276
ba,80,0.4350974930362118,0.015622966840246777,0.1508633639555954,6.636751140125131,0.02511268889668271,0.0233984375,0.0732634987563895,-0.8321828527498669,-2.613679115430743,4.382026634673881,0.00679751370597924
ba,80,0.4387453874538746,0.017791277047723986,0.1450088434956856,6.270545097088798,0.02657929479592522,0.027226562500000002,0.02377339056573084,-0.8238337379593216,-3.7391463042869706,4.382026634673881,0.007805840741602886
ba,80,0.49635761589403987,0.016911073341697946,0.16668351726775638,6.596968813985777,0.025264128324106704,0.0233984375,0.0797357013307706,-0.7004565975918959,-2.529025305695352,4.382026634673881,0.008393940046094447
ba,80,0.3804480651731161,0.015043229475458775,0.12013924800689506,6.182420968956157,0.026958155632486276,0.027226562500000002,0.009858272321881483,-0.9664029735235755,-4.619342914117242,4.382026634673881,0.005723167547893481
ba,80,0.46063829787234056,0.017067680068848956,0.10680149915444033,6.455950356511373,0.025815977116145142,0.0233984375,0.10332055788533494,-0.7751399763632231,-2.269909232612899,4.382026634673881,0.007862027095544255
ba,80,0.479109589041096,0.01694583951028439,0.13281683594183594,6.7915658217946735,0.024540241682090472,0.0233984375,0.04879830895077805,-0.7358238333938777,-3.020039127068013,4.382026634673881,0.008118914203728721
ba,80,0.5648068669527894,0.01601833250502649,0.2600263771316403,7.577188234924481,0.021995846150221418,0.0233984375,0.059943803930436926,-0.5712696641593343,-2.814331074652176,4.382026634673881,0.009047264195972038
ba,80,0.4265786993402451,0.016437014208522616,0.12835536174351964,6.356228372953426,0.026221000393229246,0.0233984375,0.12063040077907956,-0.8519560611839752,-2.115015657277293,4.382026634673881,0.007011680142108706
ba3,80,0.3549202127659575,0.007726868516979346,0.18369327592697157,8.775348223300622,0.018992598632624893,0.0195703125,0.029519910189226988,-1.0358594500086735,-3.5226564467567973,4.382026634673881,0.002742421818060888
ba3,80,0.33828125,0.008531365432244753,0.176638431013431,8.540630227721444,0.019514563003289246,0.0195703125,0.002848676877834892,-1.08387467279545,-5.860549667327429,4.382026634673881,0.002886000962626545
ba3,80,0.43640684410646385,0.009806494879673888,0.2155296216856908,9.341729596832582,0.0178410930159204,0.0157421875,0.13332997818253645,-0.8291780506053308,-2.0149206843292453,4.382026634673881,0.004279621482184678
ba3,80,0.3736971830985915,0.01169166540833766,0.1700186394487865,8.521779411095846,0.01955773068353038,0.0195703125,0.0006429031968507759,-0.9843068044276144,-7.347962158607525,4.382026634673881,0.004369142428827027
ba3,80,0.3644473558837541,0.009792354579955864,0.15940993142134782,8.906804149418086,0.01871228600861911,0.0157421875,0.1886712700264248,-1.0093704223898992,-1.6677437901013898,4.382026634673881,0.003568797734541084
ba3,80,0.3405709342560554,0.008995397251247539,0.11806195882122991,8.466526800228428,0.019685364565570147,0.0195703125,0.005878907941308931,-1.0771289150410692,-5.13621417343414,4.382026634673881,0.003063570845861727
ba3,80,0.4286830835117773,0.009927163940271377,0.21450705359243688,9.123990215086078,0.01826686161840588,0.0157421875,0.16037632116920725,-0.8470350334017616,-1.8302259827655272,4.382026634673881,0.004255607248442459
ba3,80,0.38778109224414864,0.009660976529922483,0.16807732708468,8.936139873505976,0.018650856972461112,0.0157421875,0.18476907815137578,-0.9473117150527363,-1.6886430476494465,4.382026634673881,0.0037463440309184253
ws,80,0.028831562974203334,0.0012759524421634971,0.33791666666666664,4.17246856496269,0.039944379225816166,0.0387109375,0.031862874047319724,-3.546249871727024,-3.446282385931353,4.382026634673881,3.6787703188325404e-05
ws,80,0.013867488443759629,0.0005716418274450685,0.41708333333333336,4.078681042861852,0.04086288310245587,0.0425390625,0.039403298968897806,-4.278136030856641,-3.2338803577446775,4.382026634673881,7.927236436064124e-06
ws,80,0.041916167664670656,0.001596406305552689,0.24869047619047618,4.25603959550286,0.03916003667888214,0.0387109375,0.011601351139639532,-3.172059806503162,-4.456547516955853,4.382026634673881,6.691523436448396e-05
ws,80,0.022900763358778626,0.001053595979286337,0.35416666666666663,4.1521485690408175,0.04013986106117781,0.0387109375,0.036912657079870806,-3.7765413688197365,-3.2991736858440714,4.382026634673881,2.412815219739703e-05
ws,80,0.02735562310030395,0.0012119817079268014,0.3616666666666667,4.233721024162674,0.039366473538399775,0.0387109375,0.016934129750791352,-3.598796618541735,-4.078365131047549,4.382026634673881,3.315451480650824e-05
ws,80,0.022900763358778626,0.0011495737691027408,0.4179166666666666,4.155435734338698,0.040108108348158644,0.0387109375,0.03609240536111128,-3.7765413688197365,-3.3216451073083,4.382026634673881,2.6326116849681086e-05
ws,80,0.03759398496240601,0.001685033891139165,0.34291666666666665,4.284110368561248,0.03890344840080277,0.0387109375,0.0049730363880433675,-3.280884616141427,-5.303523617977629,4.382026634673881,6.334713876463025e-05
ws,80,0.01689708141321045,0.0006675669844322663,0.3516666666666667,4.108443642056564,0.04056686209847541,0.0425390625,0.04636210310287378,-4.080555189343191,-3.0712513278310034,4.382026634673881,1.1279933684723397e-05
er,98,0.12047140548299988,0.0050334280594313,0.03735901286921695,7.023674860576746,0.023729268506170704,0.0233984375,0.014139021298781296,-2.1163345524170434,-4.258746112236111,4.584967478670572,0.0006063841527172573
er,100,0.11830508474576272,0.004116753881120427,0.05673681873681874,7.1419870874676565,0.023336175860514178,0.0233984375,0.0026609315039016123,-2.1344800744450994,-5.928703290406528,4.605170185988092,0.0004870329167833998
er,100,0.12577799801783943,0.004633847193370233,0.048036075036075036,6.871212739590447,0.02425578613020803,0.0233984375,0.03664127701723796,-2.0732288960470275,-3.3065525954401944,4.605170185988092,0.000582836023102692
er,100,0.17788461538461536,0.00928149682396584,0.0742049062049062,7.100802067154754,0.023471526890968382,0.0233984375,0.0031236868260276383,-1.7266145454512734,-5.768421216486854,4.605170185988092,0.0016510354927246926
er,100,0.14241654913023036,0.005204904619015238,0.06703835053835054,7.142791389747613,0.023333548128801753,0.0233984375,0.0027732352298416403,-1.9489920493233843,-5.887380162616287,4.605170185988092,0.0007412645543921466
er,100,0.12378055404671374,0.006968866627350634,0.04684920634920635,6.595612760186198,0.02526932261286389,0.0233984375,0.07995769430603593,-2.0892369278401057,-2.5262450988224834,4.605170185988092,0.0008626101722111149
er,100,0.12775535939470367,0.006113919733684581,0.051422799422799426,6.191198211950343,0.026919937136718416,0.027226562500000002,0.011261993256827287,-2.057630271139626,-4.486232860618054,4.605170185988092,0.0007810860128872446
er,100,0.11001888574126535,0.005483796929550699,0.04241197691197691,7.010955209612476,0.023772319417781452,0.0233984375,0.015978926703180546,-2.2070941500623107,-4.136421925439224,4.605170185988092,0.0006033212278205402
ba,100,0.5236701797892128,0.017699610894161832,0.16996291427870375,7.289961024922867,0.022862490772840603,0.0195703125,0.16822308140662567,-0.6468913111200899,-1.7824583704271926,4.605170185988092,0.009268758419144837
ba,100,0.4911788079470199,0.01747793384474372,0.15587469197469198,7.178149197315557,0.023218612776813797,0.0233984375,0.007685330406622405,-0.7109450105938601,-4.868311799652283,4.605170185988092,0.008584790711238095
ba,100,0.49979166666666663,0.016683610932743065,0.15255771231057272,6.952989031131096,0.0239705061981888,0.0233984375,0.02444901281074005,-0.6935619332246088,-3.711124539104745,4.605170185988092,0.008338329714093876
ba,100,0.423615903975994,0.01725910723277635,0.05310663897506003,6.343194092936898,0.026274880482097945,0.0233984375,0.12293312244024604,-0.8589257605364673,-2.096106657005931,4.605170185988092,0.00731123231223117
ba,100,0.46082807017543864,0.016610832280558485,0.08600092081980627,6.880223398504798,0.024224019630363528,0.0233984375,0.035283643634902,-0.7747280852720875,-3.3443074342005232,4.605170185988092,0.007654737783857647
ba,100,0.5014146658014278,0.017818710184420716,0.15996155715081545,7.288539244038699,0.022866950576274043,0.0195703125,0.16845096757009087,-0.6903198496267098,-1.781104628757952,4.605170185988092,0.00893456261213381
ba,100,0.44162790697674437,0.016325996188532033,0.08857727827727828,6.803122416994075,0.02449855470046172,0.0233984375,0.047016695044774584,-0.8172853265222735,-3.0572312578124206,4.605170185988092,0.007210015526051708
ba,100,0.3644995864350704,0.014515991464367994,0.11579663800252035,6.336388500700773,0.026303100993292028,0.0233984375,0.12413920772667093,-1.009227118659354,-2.0863436446721813,4.605170185988092,0.005291072885457146
ba3,100,0.3896864864864867,0.008399405484457168,0.15784609094609092,9.09299205940993,0.018329133642450597,0.0157421875,0.16433206264698574,-0.942410177785603,-1.805860040787499,4.605170185988092,0.0032731348118134403
ba3,100,0.3987859424920129,0.009371463771679522,0.15949253382690412,9.16488105938657,0.018185360572243164,0.0157421875,0.1551990834973324,-0.9193279834264404,-1.8630401332348876,4.605170185988092,0.0037372080127189723
ba3,100,0.4193966403839563,0.008991234335287146,0.11658059469266366,9.320163318332552,0.017882376196009044,0.0157421875,0.13595243329486725,-0.8689357867009688,-1.995442854122741,4.605170185988092,0.0037708934731243036
ba3,100,0.3929677419354841,0.009772492393286702,0.13632972582972583,9.074994649502278,0.01836548373896921,0.0157421875,0.16664115066404905,-0.9340252073359524,-1.7919065760634407,4.605170185988092,0.0038402742688715703
ba3,100,0.40197033898305096,0.008733626567580144,0.1669603867396971,9.385210188017977,0.017758437299512875,0.0157421875,0.1280793917308426,-0.9113744889668633,-2.0550971518127006,4.605170185988092,0.00351065883192157
ba3,100,0.4231539509536786,0.009877652769860745,0.16708510866004725,9.495720125107454,0.017551766950879955,0.0157421875,0.11495095271098464,-0.8600168527012694,-2.163241040435852,4.605170185988092,0.004179767795715121
ba3,100,0.43508338892595083,0.009496161240829082,0.15027096410641302,9.45900935394503,0.017619886018735747,0.0157421875,0.11927811930430544,-0.8322152691776192,-2.126288991984288,4.605170185988092,0.004131622014447179
ba3,100,0.342027972027972,0.008839926196350767,0.14653029050935903,8.591999947255927,0.0193978896287,0.0195703125,0.008810430150259448,-1.0728598319754385,-4.731705519602494,4.605170185988092,0.0030235020298147973
ws,100,0.015990159901599015,0.0006632421949057665,0.352,4.102183024144288,0.0406287739200601,0.0425390625,0.04490669205368371,-4.135719215580184,-3.1031461836798977,4.605170185988092,1.0605348750030707e-05
ws,100,0.013563501849568435,0.0005599859537777085,0.43566666666666665,4.118786998362931,0.040464988049372465,0.0387109375,0.04531149754181139,-4.300299056762037,-3.094172400616925,4.605170185988092,7.5953705197962945e-06
ws,100,0.0231990231990232,0.0008940209364789453,0.3636666666666667,4.147856715918278,0.04018139441197379,0.0387109375,0.03798556704997884,-3.763602000352476,-3.2705226804359073,4.605170185988092,2.07404124457875e-05
ws,100,0.0231990231990232,0.0010473501808212493,0.4003333333333333,4.145634901338642,0.040202929257675185,0.0387109375,0.03854186578858196,-3.763602000352476,-3.2559842599492397,4.605170185988092,2.4297501142373304e-05
ws,100,0.01840490797546012,0.0008156814863515827,0.4056666666666666,4.10766079465301,0.04057459342397956,0.0425390625,0.04618035660801042,-3.9950835802813214,-3.075179098960409,4.605170185988092,1.5012542693587408e-05
ws,100,0.02439024390243903,0.001096532134496897,0.36666666666666664,4.196953755292717,0.039711342174424916,0.0387109375,0.02584294618090598,-3.7135310675447846,-3.6556788957483004,4.605170185988092,2.6744686207241396e-05
ws,100,0.031476997578692496,0.0014076680926040641,0.371,4.1645589807283825,0.04002024402533894,0.0387109375,0.03382265090683847,-3.4584664667733582,-3.3865949902191863,4.605170185988092,4.430916514250081e-05
ws,100,0.0267639902676399,0.0011726379230840855,0.31633333333333336,4.167165355845157,0.039995213156801754,0.0387109375,0.03317604118478797,-3.620660578759504,-3.405897172855931,4.605170185988092,3.138446996088793e-05
er,120,0.1426962676962677,0.006551477727658517,0.05217241092241092,7.2060937246026775,0.023128573265379808,0.0233984375,0.011533429726672685,-1.947029901870689,-4.4624188270984675,4.787491742782046,0.0009348714196320953
er,120,0.16081619937694705,0.007456510268548433,0.05432447182447182,7.483037409381518,0.0222725956785564,0.0195703125,0.13808073726755268,-1.827486966657801,-1.9799094701245397,4.787491742782046,0.0011991276420031379
er,120,0.12908482467626947,0.005443082522031961,0.037625661375661375,6.73747451039546,0.024737261181398382,0.0233984375,0.05721850791953016,-2.047277788271451,-2.8608603911956454,4.787491742782046,0.0007026193530549624
er,120,0.1254350128612498,0.005879131231584234,0.03445406445406445,6.62448238958587,0.025159198389398372,0.0233984375,0.07525121664206727,-2.0759595081112066,-2.586909918749563,4.787491742782046,0.0007374489016467437
er,120,0.15396518375241777,0.006886893573194275,0.05971260221260221,6.50392944862063,0.025625534222548152,0.0233984375,0.09518142921073901,-1.8710222867043098,-2.3519599213335094,4.787491742782046,0.0010603418344802015
er,120,0.12622377622377623,0.005659555856660559,0.04506766381766382,6.959574622215528,0.02394782378432342,0.0233984375,0.023479614154723702,-2.0696910230747263,-3.7515801278599,4.787491742782046,0.0007143705119770845
er,119,0.15485516240394462,0.007419067528348089,0.0478496293622344,7.188287210382118,0.023185866366879204,0.0233984375,0.00908484308496229,-1.8652585773977428,-4.701037781773991,4.77912349311153,0.0011488809069881752
er,120,0.12416329532916513,0.005106954712548628,0.058887131387131385,7.232823518561256,0.023043098762047468,0.0233984375,0.01518643020297969,-2.0861496280331484,-4.1872871535805105,4.787491742782046,0.0006340963262068469
ba,120,0.5872535941900106,0.016314302625245025,0.14387755102040817,8.26031476171544,0.020176793678508033,0.0195703125,0.03098985662635861,-0.532296832246793,-3.474063065539389,4.787491742782046,0.009580632853378665
ba,120,0.4561999609451278,0.01565681988366885,0.10784437240444106,7.078861941044485,0.023544274214518025,0.0233984375,0.006232754410119243,-0.7848218627221262,-5.077776493645721,4.787491742782046,0.0071426406194546295
ba,120,0.4974192384046199,0.016701484421122403,0.10589453419139679,7.291010017362588,0.022859201437080978,0.0195703125,0.16805500357140332,-0.698320060051721,-1.7834580005374887,4.787491742782046,0.008307639660981329
ba,120,0.5237215666153582,0.016949013391396983,0.1831059210662356,7.415855645640033,0.022474367710306524,0.0195703125,0.148390845077539,-0.6467931878949646,-1.907898902066479,4.787491742782046,0.008876563845927114
ba,120,0.47167520394612017,0.016913549028692243,0.11944648266387396,6.900937377006478,0.024151308374713024,0.0233984375,0.032176117516950584,-0.7514625373968712,-3.436499715172857,4.787491742782046,0.007977701687561116
ba,120,0.4776214593884822,0.017764320727193583,0.10209121774911248,6.7646268445777675,0.024637969025632134,0.0233984375,0.05297497004371055,-0.7389346924891372,-2.9379168636464765,4.787491742782046,0.008484620790767262
ba,120,0.5093727977448907,0.0164841348737661,0.129728588405059,7.508174575584947,0.02219802762826436,0.0195703125,0.13427047361989544,-0.6745731552452244,-2.0078916059082528,4.787491742782046,0.008396569899054358
ba,120,0.5192818919385463,0.017419409186032464,0.1450519907959424,7.479078141267669,0.02228438632657707,0.0195703125,0.13868321349375856,-0.655306473141045,-1.9755557757759945,4.787491742782046,0.009045583758574631
ba3,120,0.4080859037186508,0.009366501834024099,0.13435646084152808,9.57448337735348,0.017407379604510383,0.0157421875,0.10577895254458011,-0.8962751279486894,-2.2463942619681503,4.787491742782046,0.0038223373656201243
ba3,120,0.3946491745283018,0.008799738117316824,0.11780403519188444,9.351356737300193,0.01782272576575713,0.0157421875,0.132163224822289,-0.9297555405921671,-2.023710002239418,4.787491742782046,0.003472809384064317
ba3,120,0.4499464237878381,0.010491148471966305,0.13260635834020867,9.949666031660168,0.016750981001405253,0.0157421875,0.06408216783120207,-0.7986245390706583,-2.7475735418758584,4.787491742782046,0.004720454736388481
ba3,120,0.3942920353982301,0.01011601210204871,0.11604081722180278,9.422670404380929,0.017687837896694075,0.0157421875,0.12359466539793618,-0.9306609014596493,-2.090739804169485,4.787491742782046,0.003988663001829915
ba3,120,0.40257491998836187,0.011074529313751968,0.12240249874060502,9.31201199571683,0.01789802963562837,0.0157421875,0.13694679571237273,-0.9098715788211422,-1.9881554789675886,4.787491742782046,0.004458327752392467
ba3,120,0.4118160985391004,0.009712737190083143,0.13236670469385275,9.36820116514667,0.017790679739748877,0.0157421875,0.13012754674335292,-0.8871759637858934,-2.0392324959853863,4.787491742782046,0.003999861535755664
ba3,120,0.40361603252977063,0.00962323751020211,0.15632284098209862,9.293723149817975,0.017933250644541848,0.0157421875,0.13918416005030096,-0.9072887898823129,-1.9719501455989883,4.787491742782046,0.0038840929439594436
ba3,120,0.4148332858364206,0.010772775159783032,0.14483860197208784,9.585752009562313,0.017386916175215837,0.0157421875,0.10447904239584467,-0.8798761497349414,-2.2587592076745744,4.787491742782046,0.004468905717109766
ws,120,0.014373716632443531,0.0005977147565245922,0.4419444444444444,4.120556203111017,0.040447613975228267,0.0387109375,0.04486268190297034,-4.242284405018685,-3.1041266778463443,4.787491742782046,8.591382537314467e-06
ws,120,0.023397761953204477,0.0010292225108998743,0.3602777777777778,4.151553043514262,0.04014561898156176,0.0387109375,0.03706139851461264,-3.755072166000873,-3.2951523404508722,4.787491742782046,2.4081503306914658e-05
ws,120,0.020408163265306124,0.0009620704523400914,0.42055555555555557,4.171082955785042,0.03995764851320207,0.0387109375,0.0322056528132926,-3.8917712993110873,-3.435582238664031,4.787491742782046,1.96340908640835e-05
ws,120,0.02439024390243903,0.001105039281408482,0.39555555555555555,4.154272093025684,0.0401193429160482,0.0387109375,0.0363826222510937,-3.7135310675447846,-3.313636543748754,4.787491742782046,2.6952177595328833e-05
ws,120,0.02240325865580448,0.0008915958294870574,0.35805555555555557,4.163511806450372,0.0400303096074944,0.0387109375,0.034082669981691904,-3.7985042196286867,-3.3789368955626604,4.787491742782046,1.9974651984435094e-05
ws,120,0.03614457831325301,0.0015555141397343153,0.31936507936507935,4.204248965414982,0.03964243507882169,0.0387109375,0.024062904155232313,-3.320200652844537,-3.7270423141335307,4.787491742782046,5.6223402640999345e-05
ws,120,0.02240325865580448,0.0009803773847651964,0.38666666666666666,4.165235575967788,0.040013743190969904,0.0387109375,0.03365471815219932,-3.7985042196286867,-3.3915723070991,4.787491742782046,2.1963648131195844e-05
ws,120,0.01639344262295082,0.0008160665413632362,0.4147222222222222,4.141586173954759,0.04024223079427522,0.0387109375,0.03955712243536386,-4.1108128660337355,-3.229984234542926,4.787491742782046,1.3378140022348135e-05
er,150,0.12263137254901961,0.004627511620072466,0.05818936618936618,7.270995286141499,0.022922125528582447,0.0233984375,0.02035657173337126,-2.0985642401799973,-3.8943023609464618,5.0106352940962555,0.0005674781014560239
er,150,0.15616231086657495,0.007934811317803492,0.0360941650941651,6.903816413178222,0.024141236772827288,0.0233984375,0.03174567843802764,-1.8568529547838164,-3.4499671752411984,5.0106352940962555,0.001239118471678446
er,150,0.136147859922179,0.006779802593879891,0.028681910681910682,6.959495644039269,0.02394809555048933,0.0233984375,0.023491228868993044,-1.9940064335868954,-3.7510855989466645,5.0106352940962555,0.0009230556138515853
er,149,0.12066606492339223,0.003923977950332613,0.02787708190392754,7.3875519353060195,0.022560473093955005,0.0233984375,0.03581283605133874,-2.114720055359821,-3.329420978359397,5.003946305945459,0.00047349097811279466
er,150,0.1283210964268233,0.005944347960959995,0.04116883116883117,6.549008223339625,0.025449146035989568,0.0233984375,0.0876429691508062,-2.0532117975065582,-2.4344724760197165,5.0106352940962555,0.0007627852478929379
er,150,0.1299244755244755,0.00493934428765308,0.046808154808154805,7.535488103680597,0.022117567485145498,0.0233984375,0.054741690117320996,-2.0407942581022147,-2.905111433038179,5.0106352940962555,0.0006417417160081405
er,149,0.11709703105448754,0.0042760256598868285,0.031798998913092874,7.143743490660782,0.023330438289750288,0.0233984375,0.0029061432093366326,-2.144743822742819,-5.840584395001118,5.003946305945459,0.0005007099094855535
er,148,0.1324657435583485,0.004826217920653075,0.04075504075504075,6.993683399110813,0.023831028251558674,0.0233984375,0.01848801876444412,-2.021423657072091,-3.9905783034367066,4.997212273764115,0.0006393085454339362
ba,150,0.48079407407407415,0.016709158227079524,0.09156940165521402,7.218373748264028,0.023089226532049402,0.0195703125,0.1798087808791711,-0.7323141410838508,-1.7158557597635973,5.0106352940962555,0.008033664258345898
ba,150,0.5170676588121813,0.016490654856939013,0.0942994123428906,7.820801769446579,0.02131068803172855,0.0195703125,0.08892936848752683,-0.6595796109465139,-2.419901592010896,5.0106352940962555,0.008526784299157182
