domain,N,phi,lambda_max,a0_ref,a0_pred,a0_corr,err_pred,err_corr,improvement,rel_improvement
trade,61,0.06308172701615325,13.824968882486726,0.012392578125,0.012055482228086434,0.012428117741176949,0.02720143407718602,0.0028678145756655545,0.02433361950152047,0.8945711958794141
trade,75,0.054525014052838675,12.302850234434054,0.013349609375,0.013546996304985383,0.013908934885297892,0.014785970468546605,0.04189826792575284,-0.02711229745720623,-1.833650170715256
trade,60,0.06365735015252699,12.008391403337363,0.014306640625,0.01387918340339463,0.014312104301887738,0.02987823856135831,0.00038189796129987875,0.02949634060005843,0.987218186934366
trade,54,0.12246173070915337,6.660469721079891,0.024833984375,0.02502326016724903,0.02652481212380173,0.0076216441707827815,0.06808523848890967,-0.06046359431812689,-7.9331430554836135
trade,73,0.05016499437603819,14.59504778235382,0.011435546874999999,0.01141939849406834,0.011700096984072353,0.0014121214409921518,0.023134014661835237,-0.021721893220843086,-15.382452990258443
trade,55,0.15312232677502138,7.197493646786198,0.022919921875,0.023156208931297377,0.02489361790081328,0.010309243529975086,0.08611268557446959,-0.0758034420444945,-7.352958642289619
trade,77,0.038204668530611115,16.259393446065666,0.010478515625,0.010250484879372638,0.010442376904148929,0.021761741241604772,0.003448839715889753,0.01831290152571502,0.8415182056549788
trade,70,0.09793973890985581,8.67639732892911,0.019091796875,0.019209201739869796,0.020131060399373898,0.006149492666325853,0.05443508178817752,-0.048285589121851664,-7.851962910869628
trade,60,0.05784933870040252,13.556484179136245,0.012392578125,0.012294239750094697,0.012642734433384616,0.007935263664541383,0.020185977918506452,-0.012250714253965069,-1.5438320158565135
trade,78,0.06252761681122095,14.946365412279071,0.011435546874999999,0.011150983002847165,0.011492632755059693,0.024884150733091564,0.004991967649968087,0.019892183083123478,0.799391677720839
trade,73,0.07417834088619576,11.643624091772818,0.014306640625,0.014313985521434898,0.014834261493184942,0.0005133907132652213,0.036879438158456,-0.03636604744519078,-70.83501789581852
trade,60,0.11708126036484244,9.17569088996066,0.018134765625,0.01816393649975945,0.019205998223263063,0.0016085608914204468,0.059070661315098326,-0.05746210042367788,-35.72267432205708
trade,65,0.06815179487179489,11.199780409100505,0.014306640625,0.014881244147540593,0.01537819406184493,0.040163413452666656,0.07489902521018482,-0.034735611757518166,-0.864857059820601
trade,50,0.0756498673740053,11.516969397230625,0.014306640625,0.014471399629380228,0.015007831766092862,0.011516260783983137,0.04901158556171265,-0.037495324777729516,-3.255859271986289
trade,72,0.05389558765072214,14.91567480156889,0.011435546874999999,0.011173927353869099,0.011469017790609694,0.022877744631771273,0.002926918666466897,0.019950825965304377,0.8720626180253614
trade,71,0.0754132210327006,14.586781698817152,0.011435546874999999,0.011425869674883923,0.01184808387617252,0.0008462385071615642,0.03607496918878411,-0.03522873068162255,-41.62978429900051
